Index,Accident_Severity,Accident Date,Latitude,Light_Conditions,District Area,Longitude,Number_of_Casualties,Number_of_Vehicles,Road_Surface_Conditions,Road_Type,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200701CW10293,Slight,01-03-2019,51.538488,Daylight,Camden,-0.169456,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10295,Serious,18-03-2019,51.515559,Darkness - lights lit,Westminster,-0.181186,4,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Car
200701CW10297,Serious,16-03-2019,51.526292,Daylight,Westminster,-0.206563,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10298,Slight,13-02-2019,51.518905,Darkness - lights lit,Westminster,-0.159287,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10300,Slight,21-03-2019,51.509736,Daylight,Westminster,-0.136743,1,3,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10301,Serious,23-02-2019,51.523932,Daylight,Westminster,-0.15303,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200701CW10302,Slight,02-03-2019,51.499048,Daylight,Westminster,-0.14323,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10303,Serious,21-03-2019,51.533029,Daylight,Westminster,-0.188564,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10304,Slight,20-03-2019,51.523094,Daylight,Westminster,-0.15119,1,2,Wet or damp,Dual carriageway,Urban,Other,Bus or coach (17 or more pass seats)
200701CW10305,Slight,14-03-2019,51.507167,Darkness - lights lit,Westminster,-0.127913,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10309,Serious,24-02-2019,51.514446,Darkness - lights lit,Westminster,-0.133236,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10310,Slight,19-03-2019,51.520035,Darkness - lights lit,Westminster,-0.168323,1,2,Wet or damp,Dual carriageway,Urban,Other,Car
200701CW10311,Slight,21-03-2019,51.507731,Daylight,Westminster,-0.140716,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10314,Slight,21-03-2019,51.521274,Daylight,Westminster,-0.149822,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10315,Slight,25-03-2019,51.512782,Daylight,Westminster,-0.187638,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10317,Slight,22-03-2019,51.526393,Darkness - lights lit,Westminster,-0.195603,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10318,Slight,24-03-2019,51.533799,Darkness - lights lit,Westminster,-0.191849,1,1,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10319,Slight,24-03-2019,51.515566,Darkness - lights lit,Westminster,-0.135784,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10320,Slight,25-03-2019,51.520042,Daylight,Westminster,-0.174521,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10321,Slight,18-03-2019,51.500796,Daylight,Westminster,-0.123131,1,3,Wet or damp,Dual carriageway,Urban,Raining + high winds,Motorcycle over 500cc
200701CW10322,Slight,02-03-2019,51.496642,Darkness - lights lit,Westminster,-0.144625,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Bus or coach (17 or more pass seats)
200701CW10324,Slight,16-03-2019,51.503523,Daylight,Westminster,-0.136276,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10326,Slight,24-03-2019,51.521066,Daylight,Westminster,-0.159488,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10327,Slight,19-03-2019,51.522349,Daylight,Westminster,-0.155256,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10328,Slight,24-03-2019,51.514174,Darkness - lights lit,Westminster,-0.15011,1,1,Wet or damp,Single carriageway,Urban,Fine no high winds,Car
200701CW10329,Slight,27-03-2019,51.493977,Daylight,Westminster,-0.14675,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10330,Slight,11-02-2019,51.520802,Daylight,Westminster,-0.171319,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10331,Slight,24-03-2019,51.517305,Daylight,Westminster,-0.195241,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10333,Slight,27-03-2019,51.524147,Darkness - lights lit,Westminster,-0.201602,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10334,Slight,15-03-2019,51.517256,Daylight,Westminster,-0.168867,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10335,Slight,29-03-2019,51.507555,Daylight,Westminster,-0.141011,1,1,Wet or damp,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10336,Serious,29-03-2019,51.512062,Daylight,Westminster,-0.175993,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10338,Slight,12-03-2019,51.509688,Daylight,Westminster,-0.128098,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10339,Slight,10-03-2019,51.513326,Daylight,Westminster,-0.15908,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10340,Slight,16-03-2019,51.515802,Darkness - lights lit,Westminster,-0.144999,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10341,Serious,25-03-2019,51.508759,Darkness - lights lit,Westminster,-0.137503,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10344,Slight,01-04-2019,51.513508,Darkness - lights lit,Westminster,-0.159216,1,1,Wet or damp,Single carriageway,Urban,Fine no high winds,Car
200701CW10345,Serious,03-03-2019,51.501479,Darkness - lights lit,Westminster,-0.177856,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10346,Slight,26-03-2019,51.512063,Daylight,Westminster,-0.187666,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10348,Slight,28-03-2019,51.507455,Darkness - lights lit,Westminster,-0.129054,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10351,Slight,24-03-2019,51.502307,Darkness - lights lit,Westminster,-0.150302,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10352,Serious,18-03-2019,51.50928,Daylight,Westminster,-0.130709,4,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10353,Slight,02-03-2019,51.523297,Darkness - lights lit,Westminster,-0.18722,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Taxi/Private hire car
200701CW10354,Slight,26-03-2019,51.507034,Daylight,Westminster,-0.142185,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10355,Slight,25-03-2019,51.511356,Darkness - lights lit,Westminster,-0.176885,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10356,Slight,29-03-2019,51.519887,Daylight,Westminster,-0.181878,1,3,Wet or damp,Dual carriageway,Urban,Raining no high winds,Motorcycle 125cc and under
200701CW10357,Slight,05-04-2019,51.513045,Daylight,Westminster,-0.15837,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10358,Slight,17-03-2019,51.51728,Daylight,Westminster,-0.181982,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10359,Slight,22-03-2019,51.498461,Daylight,Westminster,-0.157374,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10360,Serious,27-03-2019,51.526056,Daylight,Westminster,-0.197058,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10361,Slight,29-03-2019,51.496019,Darkness - lights lit,Westminster,-0.145082,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10362,Slight,30-03-2019,51.515836,Darkness - lights lit,Westminster,-0.164311,4,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10363,Slight,02-04-2019,51.534248,Daylight,Westminster,-0.174385,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10364,Slight,02-04-2019,51.516138,Daylight,Westminster,-0.154931,1,2,Dry,One way street,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10365,Slight,03-04-2019,51.511145,Daylight,Westminster,-0.123571,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10366,Slight,03-04-2019,51.501619,Daylight,Westminster,-0.123962,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10367,Slight,03-04-2019,51.506948,Daylight,Westminster,-0.125472,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10368,Serious,04-04-2019,51.520186,Daylight,Westminster,-0.160677,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10369,Slight,05-04-2019,51.48923,Daylight,Westminster,-0.130953,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10370,Slight,04-04-2019,51.519503,Daylight,Westminster,-0.145858,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10371,Serious,08-04-2019,51.501697,Daylight,Westminster,-0.174533,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10372,Slight,06-04-2019,51.498941,Daylight,Westminster,-0.147845,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10373,Slight,08-04-2019,51.516912,Daylight,Westminster,-0.18142,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10374,Slight,04-04-2019,51.520461,Darkness - lights lit,Westminster,-0.155332,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10375,Slight,01-04-2019,51.5144,Darkness - lights lit,Westminster,-0.147362,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10376,Slight,03-04-2019,51.512461,Daylight,Westminster,-0.155512,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10377,Slight,03-04-2019,51.537839,Daylight,Camden,-0.168185,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10380,Slight,05-04-2019,51.515448,Daylight,Westminster,-0.139681,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10381,Serious,07-04-2019,51.525632,Daylight,Westminster,-0.204571,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10382,Slight,18-03-2019,51.52341,Daylight,Westminster,-0.148438,3,3,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10383,Slight,19-03-2019,51.517185,Daylight,Westminster,-0.141484,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10384,Slight,23-03-2019,51.515848,Daylight,Westminster,-0.142259,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Taxi/Private hire car
200701CW10385,Slight,03-04-2019,51.515409,Daylight,Westminster,-0.160005,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10386,Serious,04-04-2019,51.507912,Daylight,Westminster,-0.123848,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10387,Serious,05-04-2019,51.507515,Darkness - lights lit,Westminster,-0.127178,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10388,Slight,06-04-2019,51.528548,Daylight,Westminster,-0.172162,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10390,Serious,10-04-2019,51.506774,Daylight,Westminster,-0.142772,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10391,Slight,09-03-2019,51.517719,Darkness - lights lit,Westminster,-0.169713,2,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10393,Serious,02-04-2019,51.514174,Daylight,Westminster,-0.15011,1,1,Dry,Single carriageway,Urban,Fine no high winds,Other vehicle
200701CW10394,Serious,04-04-2019,51.496545,Daylight,Westminster,-0.144196,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10395,Slight,03-04-2019,51.524576,Daylight,Westminster,-0.176934,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10396,Slight,18-03-2019,51.511165,Darkness - lights lit,Westminster,-0.119246,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10397,Slight,11-04-2019,51.492555,Daylight,Westminster,-0.147816,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10398,Slight,11-04-2019,51.497303,Daylight,Westminster,-0.146615,1,2,Dry,One way street,Urban,Fine no high winds,Car
200701CW10399,Slight,11-04-2019,51.501776,Daylight,Westminster,-0.168046,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10400,Slight,11-04-2019,51.511907,Daylight,Westminster,-0.131898,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10401,Slight,04-04-2019,51.502543,Daylight,Westminster,-0.153895,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701CW10403,Slight,10-04-2019,51.530811,Daylight,Westminster,-0.167313,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10404,Slight,10-04-2019,51.508001,Daylight,Westminster,-0.123844,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10405,Slight,08-04-2019,51.500932,Darkness - lights lit,Westminster,-0.126008,1,1,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10406,Slight,07-04-2019,51.507875,Darkness - lights lit,Westminster,-0.127164,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10407,Slight,09-04-2019,51.521935,Darkness - lights lit,Westminster,-0.157579,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10408,Slight,08-04-2019,51.499983,Daylight,Kensington and Chelsea,-0.179933,2,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10409,Slight,14-04-2019,51.505907,Daylight,Westminster,-0.144825,1,2,Dry,One way street,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10410,Slight,27-03-2019,51.490687,Daylight,Westminster,-0.126428,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10411,Serious,15-03-2019,51.535169,Daylight,Westminster,-0.164254,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10412,Slight,01-03-2019,51.505376,Daylight,Westminster,-0.151042,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10413,Slight,04-04-2019,51.531274,Daylight,Westminster,-0.16816,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200701CW10414,Slight,27-03-2019,51.513236,Daylight,Westminster,-0.113829,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10415,Serious,05-04-2019,51.520936,Daylight,Westminster,-0.145511,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10416,Slight,09-04-2019,51.523406,Daylight,Westminster,-0.14815,5,2,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10417,Slight,13-04-2019,51.509983,Daylight,Westminster,-0.135292,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10418,Serious,28-03-2019,51.515127,Daylight,Westminster,-0.142144,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701CW10420,Slight,31-03-2019,51.514979,Daylight,Westminster,-0.144168,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10421,Slight,05-04-2019,51.501176,Daylight,Westminster,-0.130032,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10422,Serious,16-04-2019,51.523002,Daylight,Westminster,-0.151049,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10423,Slight,16-04-2019,51.519598,Daylight,Westminster,-0.151908,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10426,Serious,13-02-2019,51.511424,Darkness - lights lit,Westminster,-0.141142,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701CW10427,Slight,31-03-2019,51.520002,Daylight,Westminster,-0.171928,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10428,Slight,22-03-2019,51.510743,Daylight,Westminster,-0.137855,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701CW10429,Slight,17-04-2019,51.511716,Daylight,Westminster,-0.119944,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701CW10430,Slight,19-04-2019,51.530507,Darkness - lights lit,Westminster,-0.176697,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701CW10431,Slight,11-04-2019,51.490883,Daylight,Westminster,-0.144426,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10433,Slight,16-04-2019,51.527485,Daylight,Westminster,-0.196425,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10434,Slight,12-04-2019,51.513994,Daylight,Westminster,-0.161503,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10435,Serious,19-04-2019,51.515492,Daylight,Westminster,-0.176864,1,1,Dry,Single carriageway,Urban,Other,Motorcycle 125cc and under
200701CW10436,Slight,21-04-2019,51.509866,Darkness - lights lit,Westminster,-0.156337,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10438,Slight,21-04-2019,51.496091,Daylight,Westminster,-0.143927,1,1,Dry,One way street,Urban,Fine no high winds,Car
200701CW10441,Slight,19-04-2019,51.50996,Daylight,Westminster,-0.122611,1,3,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701CW10442,Slight,09-03-2019,51.521522,Darkness - lights lit,Westminster,-0.159902,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Car
200701CW10443,Slight,12-04-2019,51.50081,Daylight,Westminster,-0.123995,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701CW10444,Slight,04-04-2019,51.509718,Daylight,Westminster,-0.11873,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701CW10447,Slight,19-04-2019,51.493326,Daylight,Westminster,-0.139717,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
